RecordID_1	RecordID_2	Record1_Len	Record2_Len	MaxJaccardContain
group_1976	group_2506	1608	1488	0.02880658436213992
group_14631	group_14016	1533	1524	0.028781793842034806
group_2286	group_2291	1527	1527	0.028724114896459586
group_9945	group_9960	834	834	0.028606965174129355
group_10803	group_10804	1608	1716	0.028517110266159697
group_7571	group_7454	942	948	0.02850877192982456
group_4639	group_4863	1200	1188	0.02849740932642487
group_13357	group_14493	1356	1299	0.028368794326241134
group_8831	group_8833	1620	630	0.028333333333333332
group_8170	group_11188	702	762	0.028273809523809524
group_13091	group_14210	705	705	0.028148148148148148
acs	group_1900	1653	1629	0.028142589118198873
group_1202	group_1204	1914	1914	0.02813163481953291
group_12256	group_12212	741	753	0.02812939521800281
group_12732	group_6603	1956	1917	0.028086910439851617
group_8765	group_13387	600	621	0.028070175438596492
group_12198	group_12199	744	744	0.028011204481792718
group_12980	group_12758	711	723	0.027900146842878122
group_5368	group_5473	1092	1071	0.027857829010566763
livK~~~amiR	group_14793	1803	642	0.027777777777777776
group_8701	group_8729	894	894	0.027777777777777776
group_5833	wecB	570	1155	0.027777777777777776
group_1939	group_1942	1614	1614	0.027777777777777776
group_15722	group_16037	210	783	0.027777777777777776
group_15645	group_15649	570	570	0.027777777777777776
group_13816	ycaC	678	681	0.027777777777777776
fixB	group_7793	930	930	0.027777777777777776
group_1012	group_5679	2070	1041	0.027695351137487636
group_457	group_455	2523	2526	0.027677496991576414
group_12432	group_12688	1317	753	0.027662517289073305
group_822	group_14853	501	501	0.027600849256900213
pvdQ	group_533	2463	2463	0.027538018906699546
group_311	group_332	2817	2754	0.02753303964757709
group_2140	group_2	1557	15672	0.0275049115913556
group_15165	group_321	630	540	0.027450980392156862
group_668	group_13810	2364	2526	0.027420736932305057
group_1680	ninB	432	459	0.02736318407960199
group_10072	msbA	3615	3624	0.027336122733612273
group_9151	group_6456	1020	1020	0.02727272727272727
group_6471	group_6460	1314	1317	0.027258566978193146
group_2925	group_9606	336	324	0.027210884353741496
cusA	group_216	3171	3159	0.027165228507510387
group_1649	group_1668	435	435	0.027160493827160494
group_3495	group_3515	288	288	0.027131782945736434
group_8115	group_7467	915	948	0.02711864406779661
group_8037	group_6732	771	978	0.02699055330634278
group_30	group_10822	564	549	0.02697495183044316
group_1493	group_3053	1755	327	0.026936026936026935
group_1457	group_2064	450	402	0.026881720430107527
group_11356	group_5431	774	1083	0.026881720430107527
group_58	group_55	5988	6114	0.02685464921114468
group_15229	group_9215	627	873	0.02680067001675042
group_13985	group_15306	672	627	0.02680067001675042
group_9819	group_1933	1560	1620	0.02679738562091503
group_111	group_174	4017	3327	0.02678027997565429
group_13461	group_2506	1704	1488	0.026748971193415638
group_10553	group_14196	804	666	0.026729559748427674
group_12272	group_12055	741	750	0.026722925457102673
group_10418	group_12288	741	741	0.026722925457102673
group_5416	group_5449	1083	1080	0.02666666666666667
group_3858	group_11384	255	2955	0.02666666666666667
group_3077	group_3023	1386	330	0.02666666666666667
group_2025	group_1856	405	420	0.02666666666666667
group_16235	group_14817	186	180	0.02666666666666667
group_154	group_13709	555	1248	0.02666666666666667
group_13114	group_14210	705	705	0.02666666666666667
group_13618	group_1118	2025	1983	0.026625704045058884
group_16031	group_16338	669	873	0.026604068857589983
argC	group_15044	933	1017	0.026578073089700997
group_1694	gGDEF~~~pleD	1686	1716	0.026570048309178744
group_1552	group_1569	444	444	0.026570048309178744
group_12710	group_5413	1086	1086	0.026515151515151516
group_14418	group_7712	2067	2085	0.026509572901325478
group_9721	group_10952	219	918	0.026455026455026454
group_8512	group_8034	900	921	0.026436781609195402
group_8510	group_8557	900	900	0.026436781609195402
group_5891	group_2982	1020	333	0.026402640264026403
group_8006	group_8004	465	447	0.026378896882494004
group_10611	group_7100	1056	1059	0.02631578947368421
group_9292	group_2537	867	1479	0.026284348864994027
group_3227	group_3232	1362	1362	0.026276276276276277
group_15904	group_15936	336	1605	0.026143790849673203
group_12429	betA	1638	1638	0.026119402985074626
group_6408	group_1018	990	2070	0.026041666666666668
gspH	gspI	534	453	0.026004728132387706
group_13682	group_3422	684	1335	0.02599388379204893
group_7489	group_14951	915	930	0.02598870056497175
group_6927	group_5144	1149	1149	0.025915996425379804
group_2421	group_9521	378	858	0.02586206896551724
group_5593	group_10817	1152	1158	0.025846702317290554
group_15716	group_1496	534	1752	0.025793650793650792
group_15259	group_13514	693	690	0.025757575757575757
repA	group_9481	849	858	0.02564102564102564
group_553	group_2370	519	381	0.02564102564102564
group_14412	group_12131	654	747	0.02564102564102564
group_13275	group_11428	771	774	0.02564102564102564
group_11356	group_7344	774	954	0.025537634408602152
group_13356	group_12074	696	750	0.025525525525525526
group_14366	group_11125	657	687	0.025518341307814992
trbC	group_2317	393	384	0.025423728813559324
group_12992	group_13274	711	699	0.025411061285500747
group_13604	group_14861	780	798	0.025333333333333333
traI	group_1310	1848	1851	0.025302530253025302
group_8064	group_13201	918	702	0.025297619047619048
group_6280	group_8034	900	921	0.02528735632183908
group_6280	group_13508	900	900	0.02528735632183908
fcbT3~~~dctM	group_1139	2037	1968	0.025283797729618165
group_2458	group_13461	1494	1704	0.025273224043715847
group_8031	sctB	921	822	0.025252525252525252
group_4115	group_3978	228	243	0.025252525252525252
group_1759	group_14323	426	426	0.025252525252525252
group_9519	group_6873	780	348	0.025157232704402517
group_16044	group_12505	468	474	0.02511415525114155
group_7534	group_893	2154	2142	0.025094696969696968
group_6459	group_12520	987	987	0.025078369905956112
group_14419	group_10079	831	828	0.02506265664160401
group_14750	ltnD	909	909	0.02502844141069397
group_11606	group_9063	870	879	0.025
group_2032	group_1804	1593	1656	0.02495201535508637
aceF	group_8837	1680	1812	0.02492401215805471
group_11496	group_14031	1236	1236	0.024875621890547265
group_8136	group_8155	915	915	0.024858757062146894
group_5642	group_12962	1044	714	0.024853801169590642
group_9288	group_12483	2142	2124	0.024832855778414518
group_1170	group_1248	1944	1884	0.02481121898597627
group_1835	group_1830	1644	1647	0.024783147459727387
group_13461	group_1976	1704	1608	0.024714828897338403
group_14628	group_4912	1164	1185	0.024691358024691357
group_6216	glcF	1368	1368	0.02466367713004484
pgrR	group_6152	1050	1005	0.024615384615384615
group_15213	group_1079	477	483	0.024608501118568233
group_9942	group_11362	762	774	0.02459016393442623
group_8335	group_5561	966	1146	0.024572649572649572
group_2650	group_14189	357	666	0.024464831804281346
group_1114	group_851	480	501	0.024444444444444446
group_12044	melB	1341	1353	0.02440884820747521
group_4705	group_14552	153	729	0.024390243902439025
group_16145	group_6460	1305	1317	0.02431372549019608
group_2364	group_13344	1512	1524	0.024291497975708502
group_2398	group_2608	378	360	0.024242424242424242
group_428	group_438	528	528	0.024096385542168676
group_13807	group_11152	777	783	0.024096385542168676
group_1071	group_14855	2022	2034	0.024096385542168676
group_11240	group_9465	780	861	0.024
group_4331	group_14042	1224	1197	0.023993144815766924
group_9373	group_9431	864	864	0.023980815347721823
group_10551	group_374	2532	2661	0.023980815347721823
group_6275	group_6394	996	990	0.023958333333333335
group_6021	hyuA	2076	2103	0.023949169110459433
group_11377	group_13262	699	699	0.02391629297458894
group_10104	group_14419	825	831	0.02389937106918239
group_11958	group_7323	957	957	0.023732470334412083
group_3405	group_9602	1338	1341	0.023700305810397553
group_1430	group_1446	453	453	0.02364066193853428
group_5395	group_9995	1086	834	0.0236318407960199
group_7159	group_7173	963	963	0.023579849946409433
group_7211	group_15322	627	624	0.02356902356902357
group_15130	group_15593	651	582	0.02355072463768116
group_6471	group_16145	1314	1305	0.023529411764705882
group_871	group_13174	498	504	0.023504273504273504
group_7039	group_7091	966	966	0.023504273504273504
group_5529	group_5533	1056	1056	0.023391812865497075
group_2286	group_2288	1527	1527	0.02338009352037408
group_15753	group_5951	672	765	0.02336448598130841
group_15592	group_851	582	501	0.02335456475583864
group_10949	group_7800	1701	1701	0.02333931777378815
group_8490	group_11829	759	759	0.023319615912208505
group_3847	group_3874	1278	1278	0.023237179487179488
group_3488	group_13862	1326	1353	0.023148148148148147
group_11429	group_8717	894	894	0.023148148148148147
mrcA	group_13010	2451	2727	0.023130937629078894
group_2982	group_11930	333	1026	0.0231023102310231
group_10386	group_16396	813	717	0.023026315789473683
yrdD	group_14855	2031	2034	0.022988505747126436
group_6974	group_6404	900	990	0.022988505747126436
group_4353	group_8527	204	204	0.022988505747126436
group_1555	group_1559	1728	1728	0.022968197879858657
group_7806	group_5901	930	684	0.022935779816513763
group_5020	group_13429	1167	1167	0.022867194371152155
group_5439	group_5454	1080	1080	0.022857142857142857
group_2353	group_2379	381	381	0.022792022792022793
group_12397	group_565	513	519	0.022774327122153208
group_12710	group_5398	1086	1086	0.022727272727272728
group_1618	group_1614	1704	1707	0.022700119474313024
group_4932	group_9471	1182	1182	0.022569444444444444
group_15436	group_10974	606	606	0.022569444444444444
group_504	group_10238	2481	2481	0.022439820481436147
metN~~~abcC	metP	1089	654	0.022435897435897436
group_2274	group_2173	387	396	0.022408963585434174
group_12732	group_15212	1956	1971	0.02232606438213915
ybbA	group_7911	993	927	0.022296544035674472
group_1201	group_1204	1914	1914	0.022292993630573247
fecA	group_671	2370	2364	0.022279348757497857
group_8119	group_6635	915	705	0.022222222222222223
group_7818	rhaT	930	960	0.022222222222222223
group_3838	group_11175	255	987	0.022222222222222223
group_2226	group_6666	390	525	0.022222222222222223
group_1937	group_3856	411	255	0.022222222222222223
group_15882	group_15939	345	345	0.022222222222222223
group_15722	group_16039	210	336	0.022222222222222223
group_15722	group_16028	210	633	0.022222222222222223
group_5838	group_5495	1026	1065	0.02208835341365462
group_1611	group_16212	438	480	0.022058823529411766
group_3248	group_3354	309	303	0.02197802197802198
group_10567	group_8948	804	885	0.021963824289405683
manC	group_410	531	531	0.021956087824351298
group_5005	group_1493	1170	1755	0.021929824561403508
bbsF	group_16406	1314	1170	0.021929824561403508
group_14178	group_4451	1224	1218	0.021885521885521887
group_15716	group_10185	534	1734	0.021825396825396824
group_2717	group_2733	351	351	0.021806853582554516
group_1201	ygiQ	1914	1914	0.02176220806794055
group_4965	group_13347	1179	1191	0.02175805047867711
group_7891	group_13350	222	810	0.021739130434782608
group_16037	group_15596	783	582	0.021739130434782608
group_1549	group_1569	444	444	0.021739130434782608
group_1549	group_1552	444	444	0.021739130434782608
group_10923	group_11440	996	996	0.021739130434782608
group_3101	group_3562	1383	1320	0.021705426356589147
group_1290	group_11216	1860	675	0.021705426356589147
emrA	group_6208	1260	1137	0.02168021680216802
group_7229	group_9329	960	954	0.021645021645021644
group_3771	group_3806	261	261	0.021645021645021644
group_1727	group_9045	1674	1647	0.021645021645021644
group_10202	group_273	2895	2916	0.021640488656195462
group_4854	group_2506	1188	1488	0.02158894645941278
group_14720	group_2018	1050	1596	0.021568627450980392
group_5450	group_10803	1764	1608	0.021546261089987327
group_10803	group_16271	1608	1698	0.021546261089987327
group_3698	group_15051	1299	1284	0.0215311004784689
group_12082	group_16091	5400	309	0.021505376344086023
group_7344	group_9255	954	870	0.02142857142857143
group_11185	group_11287	780	777	0.0214190093708166
group_5516	group_4539	1059	1212	0.021379980563654033
group_5990	group_731	1014	2283	0.021341463414634148
group_12381	group_11239	780	780	0.021333333333333333
group_5891	group_11930	1020	1026	0.021212121212121213
group_15026	group_12394	738	738	0.0211864406779661
group_6266	group_6837	996	975	0.021164021164021163
group_3889	group_13636	252	219	0.021164021164021163
group_15692	group_15944	219	303	0.021164021164021163
parB~~~spo0J	group_14418	2067	2067	0.02110947471772214
ySH1	group_3250	1377	1359	0.021068472535741158
group_6538	group_6589	984	984	0.020964360587002098
group_2347	group_2377	1515	1509	0.020960108181203516
group_10343	group_13263	708	699	0.02092675635276532
group_4606	group_16235	174	186	0.020833333333333332
group_3488	group_3491	1326	1326	0.020833333333333332
group_16030	group_10552	708	657	0.02073365231259968
group_2458	group_4854	1494	1188	0.02072538860103627
group_2525	parB~~~spo0J	1482	2067	0.02066115702479339
group_11860	group_11915	756	756	0.02066115702479339
group_15198	glgX	2112	2112	0.020653218059558116
group_2504	group_5364	369	1095	0.02064896755162242
group_16012	group_13057	708	708	0.02064896755162242
ybiO	group_464	2358	2517	0.020618556701030927
group_825	group_14418	2196	2067	0.020618556701030927
group_44	group_53	564	564	0.020599250936329586
oppF~~~dppD	group_1835	1002	1644	0.0205761316872428
group_621	group_634	516	516	0.0205761316872428
group_11793	group_11818	759	759	0.0205761316872428
group_6390	group_666	2364	2367	0.02056555269922879
group_6708	group_6709	1149	1167	0.020554066130473638
group_6118	group_5304	1005	1110	0.020512820512820513
group_6113	group_6123	1005	1005	0.020512820512820513
group_2650	group_4156	357	225	0.020512820512820513
group_7200	group_7259	960	960	0.02043010752688172
group_553	group_1206	519	471	0.02040816326530612
efeB	yfeX	1011	1059	0.020387359836901122
group_9362	group_9422	864	864	0.02038369304556355
group_7176	group_7177	963	963	0.020364415862808145
group_4542	group_14893	1209	1215	0.020356234096692113
group_285	group_273	2883	2916	0.020329477742726955
fixK	group_10674	867	1299	0.02031063321385902
group_414	group_5692	2592	2601	0.02029664324746292
lldD	group_5041	1410	1164	0.020282186948853614
group_15224	group_1789	426	426	0.020202020202020204
group_12255	group_8650	558	525	0.020202020202020204
group_9571	group_11435	639	774	0.020146520146520148
dctP	group_5975	1023	1023	0.02014098690835851
group_8748	group_15282	378	618	0.020114942528735632
group_12001	group_8434	978	975	0.020105820105820106
group_443	group_13623	528	591	0.020080321285140562
group_15150	group_7004	777	777	0.020080321285140562
menH	group_6186	978	1002	0.020042194092827006
group_12551	trbJ	729	756	0.020028612303290415
group_4968	group_4912	1179	1185	0.020017406440382943
group_13372	group_16212	567	480	0.02
group_11185	group_14978	780	795	0.02
group_8977	glnQ	882	1818	0.01995305164319249
group_7049	group_6608	984	984	0.019916142557651992
group_9960	group_10002	834	834	0.01990049751243781
group_1570	group_2506	1722	1488	0.019890260631001373
nUC1	group_14899	936	960	0.019867549668874173
group_12434	group_6985	735	1440	0.019858156028368795
group_16093	group_16225	837	840	0.01982651796778191
group_331	group_332	2754	2754	0.019823788546255508
group_2458	group_1570	1494	1722	0.01980874316939891
group_6397	group_6422	990	990	0.019791666666666666
group_15015	group_16162	1041	1041	0.019782393669634024
group_2318	group_2338	384	384	0.01977401129943503
group_1668	group_11953	435	438	0.019753086419753086
group_1649	group_11953	435	438	0.019753086419753086
group_16399	group_1674	435	435	0.019753086419753086
group_4343	group_10262	1224	1197	0.01970865467009426
yfeX	group_6296	1059	996	0.019668737060041408
group_7997	group_8599	921	897	0.0196078431372549
group_4059	group_7511	234	261	0.0196078431372549
group_3531	group_11797	285	285	0.0196078431372549
group_3416	group_3530	294	285	0.0196078431372549
group_10005	group_8452	1206	1239	0.0195578231292517
ompC	group_9496	1158	1155	0.019555555555555555
group_9829	urtD	840	798	0.01953125
group_5296	group_13437	1110	1107	0.019498607242339833
group_6757	group_10240	1281	1212	0.0194585448392555
group_15267	group_5260	1110	1119	0.019444444444444445
group_8331	ykoV	906	924	0.019406392694063926
group_9474	group_1101	2091	1992	0.019367991845056064
merA	group_13502	1689	1686	0.01932367149758454
group_2546	group_2549	1479	1479	0.01932367149758454
group_1552	group_1577	444	444	0.01932367149758454
group_11462	group_15219	1221	1527	0.019311502938706968
dppD~~~oppD	group_8969	1014	1854	0.019308943089430895
group_15483	fMR2	600	600	0.01929824561403509
group_11908	group_12816	756	756	0.01928374655647383
group_10072	group_139	3615	3621	0.019246861924686193
group_14417	livK~~~amiR	654	1803	0.019230769230769232
group_10714	group_16052	1332	1332	0.019201228878648235
group_5660	melB	1335	1353	0.019157088122605363
group_3463	group_9606	291	324	0.019157088122605363
group_13796	group_5427	1086	1083	0.01899335232668566
group_8334	dsbG	768	786	0.018970189701897018
group_6045	group_2128	399	399	0.018970189701897018
group_14196	group_13874	666	678	0.018867924528301886
group_74	group_78	561	561	0.018832391713747645
group_15232	group_6516	1017	987	0.018808777429467086
group_2100	group_2081	1572	1575	0.01880674448767834
group_4643	group_8039	1200	1200	0.018803418803418803
group_861	group_849	2160	2175	0.018779342723004695
group_1030	group_1387	486	456	0.018779342723004695
hslJ	group_12751	813	723	0.01875901875901876
group_11286	yagE	777	909	0.018741633199464525
group_14407	group_14408	1083	564	0.018726591760299626
group_5593	group_5134	1152	1152	0.01871657754010695
group_15660	group_15753	684	672	0.018691588785046728
group_10754	wza	1155	1158	0.018666666666666668
group_10589	group_11240	804	780	0.018666666666666668
group_660	group_14568	513	651	0.018633540372670808
group_6296	group_14576	996	1008	0.018633540372670808
group_3553	group_3562	1320	1320	0.018604651162790697
group_14470	group_6999	675	762	0.018604651162790697
group_11126	group_12771	783	1995	0.01859229747675963
group_10514	group_6164	783	840	0.01859229747675963
group_7476	group_7510	945	945	0.018579234972677595
group_7621	group_14975	570	630	0.018518518518518517
group_4422	group_11034	1218	1518	0.018518518518518517
group_3951	group_3732	246	267	0.018518518518518517
group_3592	group_4463	279	192	0.018518518518518517
group_3360	xRE	300	300	0.018518518518518517
group_3275	xRE	306	300	0.018518518518518517
group_13848	ycaC	678	681	0.018518518518518517
group_259	group_10202	3015	2895	0.01849912739965096
group_519	group_11264	2472	2475	0.018427518427518427
group_8485	eamA~~~rhtA	900	909	0.01839080459770115
group_12831	group_12832	465	2025	0.01839080459770115
group_9664	group_9754	849	846	0.01838235294117647
msbA	group_139	3624	3621	0.018379281537176273
group_2650	group_14166	357	666	0.01834862385321101
group_2149	group_996	1557	2082	0.0183366077275704
group_726	group_752	2289	2268	0.01831992850759607
group_5931	group_6001	1017	1014	0.018292682926829267
group_7202	gloB	960	960	0.01827956989247312
group_3889	group_16070	252	249	0.0182648401826484
group_16028	group_16031	633	669	0.01824212271973466
group_10659	scpB	1236	1359	0.01824212271973466
group_15266	group_731	2280	2283	0.018222222222222223
group_9469	group_13563	879	690	0.01818181818181818
group_8756	group_6359	360	372	0.01818181818181818
group_7952	group_4424	969	195	0.01818181818181818
group_2320	group_9238	1521	1515	0.01818181818181818
group_3278	group_3022	1353	1395	0.018140589569160998
group_1186	group_1162	471	474	0.018140589569160998
group_5658	group_209	2016	3177	0.01812688821752266
group_715	group_717	2292	2292	0.018125552608311227
group_9600	group_5210	1134	1134	0.018115942028985508
group_8294	group_3295	306	306	0.018115942028985508
group_14013	group_10764	2238	2244	0.018115942028985508
group_6444	group_7014	987	969	0.01810436634717785
group_5449	group_5453	1080	1080	0.018095238095238095
group_9631	group_10589	852	804	0.01808785529715762
fixA	group_12012	750	750	0.018055555555555554
group_5878	group_6955	1023	972	0.018046709129511677
group_5416	group_5081	1083	1158	0.018043684710351376
group_3769	group_3889	261	252	0.018018018018018018
group_668	group_464	2364	2517	0.017994858611825194
group_3190	group_7568	1368	1368	0.017937219730941704
group_15764	group_16236	1536	1773	0.017928286852589643
group_825	group_2525	2196	1482	0.01790633608815427
group_4618	recT	1203	1215	0.017902813299232736
group_7925	group_2	924	15672	0.017897091722595078
group_14727	group_14847	1539	1596	0.017892644135188866
group_58	group_5620	5988	3552	0.01788756388415673
group_14640	group_14022	645	645	0.01788617886178862
group_1805	group_1662	423	435	0.017811704834605598
group_14960	group_3869	636	255	0.017777777777777778
group_2243	group_3211	1533	312	0.01773049645390071
group_14545	group_2482	651	1491	0.017713365539452495
group_14361	group_14520	657	651	0.017713365539452495
group_7686	group_7699	936	936	0.017660044150110375
group_7396	group_5613	1086	1050	0.01764705882352941
wecE	group_5292	1107	1113	0.017641597028783658
huxB	group_10734	1740	1734	0.017605633802816902
group_15494	fMR2	600	600	0.017543859649122806
group_14362	group_14363	849	828	0.017543859649122806
group_13549	group_5538	1068	1056	0.017543859649122806
group_1043	group_1051	486	486	0.017543859649122806
group_10074	group_10079	828	828	0.017543859649122806
group_757	group_639	2265	2391	0.0174496644295302
yngG	group_7446	963	948	0.017429193899782137
group_2960	group_2561	1407	1479	0.017429193899782137
group_8390	group_8423	531	492	0.017316017316017316
group_7344	group_5431	954	1083	0.017316017316017316
group_14166	group_14091	666	669	0.01729559748427673
group_5473	group_5449	1071	1080	0.01729106628242075
group_4854	group_1976	1188	1608	0.017271157167530225
iclR~~~xynR	group_13933	957	1494	0.017259978425026967
group_2546	group_2557	1479	1479	0.01725327812284334
group_14027	group_8382	669	669	0.017214397496087636
group_3098	group_2881	321	339	0.01718213058419244
group_3098	group_2250	321	390	0.01718213058419244
group_7175	group_6919	963	972	0.01714898177920686
wzb	group_845	498	501	0.017094017094017096
natA~~~rbbA	group_14134	615	621	0.017094017094017096
group_7117	group_7025	966	969	0.017094017094017096
group_12504	group_7106	966	966	0.017094017094017096
group_80	group_43	5013	6918	0.01705799719044752
group_6970	group_7015	969	969	0.01703940362087327
group_5667	group_6750	1446	1440	0.01702127659574468
group_6886	group_7321	972	972	0.016985138004246284
group_5885	group_6311	1023	678	0.016975308641975308
group_13814	group_13768	678	681	0.016975308641975308
group_9556	group_9580	855	855	0.01696969696969697
group_9527	group_14206	855	867	0.01696969696969697
group_4558	group_4479	1209	1215	0.016963528413910092
kdgD	group_11585	915	1014	0.01694915254237288
group_3664	group_4528	1302	1212	0.01692047377326565
group_1549	group_1562	444	444	0.016908212560386472
group_15660	group_5951	684	765	0.016897081413210446
group_464	group_13810	2517	2526	0.016887816646562123
group_3713	group_3732	267	267	0.016877637130801686
group_13175	group_12961	504	504	0.016877637130801686
group_4247	group_16396	213	717	0.016853932584269662
group_4247	group_15727	213	714	0.016853932584269662
group_11149	group_414	2583	2592	0.016842929886408148
group_287	group_7899	2880	2895	0.016842105263157894
group_15238	group_8068	627	8913	0.01680672268907563
group_1362	group_1359	1818	1821	0.016778523489932886
group_1644	group_639	1701	2391	0.016756433273488927
group_14628	group_4968	1164	1179	0.01675485008818342
yjmC	allD	1047	1053	0.01671583087512291
group_14143	group_9077	1641	1587	0.016698779704560053
group_12963	group_61	3567	5532	0.01669064748201439
yhjQ	group_7451	330	330	0.016666666666666666
group_4266	group_14471	1230	1239	0.016666666666666666
group_9775	group_14922	933	933	0.016611295681063124
group_16028	group_16037	633	783	0.01658374792703151
group_9135	group_9155	876	876	0.016548463356973995
group_7788	tcyC	756	762	0.01652892561983471
group_2525	group_7712	1482	2085	0.01652892561983471
bDS1	yjcS	2028	2034	0.016516516516516516
group_14897	group_12491	639	870	0.01651376146788991
group_4955	mdtH	1182	1182	0.016493055555555556
group_11799	group_13291	759	759	0.01646090534979424
group_7571	group_7450	942	948	0.01644736842105263
group_6123	group_6152	1005	1005	0.01641025641025641
group_14629	group_8857	1005	1005	0.01641025641025641
group_11717	group_11753	762	762	0.01639344262295082
group_719	group_716	2289	2292	0.01637892872952634
group_719	coxL	2289	2301	0.01637892872952634
group_511	group_10238	2478	2481	0.016339869281045753
group_14742	tnpA	642	2973	0.016339869281045753
group_13159	group_15596	702	582	0.016304347826086956
group_14210	trbF	705	705	0.016296296296296295
group_12436	ble	3366	3354	0.016245487364620937
traG	virD4	2001	2016	0.016235413495687467
group_8701	group_8725	894	894	0.016203703703703703
group_2881	group_2250	339	390	0.016181229773462782
group_648	group_656	2385	2382	0.016156462585034014
group_8493	group_8630	915	897	0.016147635524798153
group_13508	group_8665	900	897	0.016147635524798153
group_5430	group_13205	1083	1083	0.016144349477682812
group_1866	group_2089	420	402	0.016129032258064516
group_11356	group_3131	774	1380	0.016129032258064516
group_5394	group_5368	1086	1092	0.016098484848484848
chaA	group_13139	1086	1086	0.016098484848484848
ydcJ	group_6779	1398	1398	0.01608187134502924
group_12884	kpsT	717	714	0.01608187134502924
group_8609	group_3609	279	279	0.01606425702811245
group_2288	group_2291	1527	1527	0.01603206412825651
group_14440	group_14454	654	654	0.016025641025641024
group_16037	group_16338	783	873	0.01602136181575434
araC~~~rhaR	group_7022	1155	969	0.01597444089456869
group_7768	group_5414	1032	1086	0.015968063872255488
group_825	parB	2196	2037	0.015944195316392625
group_269	group_273	2934	2916	0.01593901593901594
group_8254	group_8293	909	909	0.015927189988623434
group_14466	group_14469	909	1392	0.015927189988623434
sfcA	group_9220	2298	2292	0.015915119363395226
group_5059	livK~~~amiR	1161	1803	0.015915119363395226
group_14862	group_4265	1233	1230	0.015833333333333335
group_12655	group_9185	726	873	0.015804597701149427
group_3824	group_6817	1281	537	0.015779092702169626
ltrA	group_15715	1719	1302	0.015723270440251572
yahK	group_6474	1050	1116	0.01568627450980392
group_6474	group_5612	1116	1050	0.01568627450980392
group_11159	group_7438	1176	477	0.015659955257270694
group_9727	group_13302	1290	1245	0.015637860082304528
group_533	group_537	2463	2460	0.015637860082304528
group_14719	rhaT	927	960	0.01560758082497213
group_9380	group_7817	864	876	0.015587529976019185
group_9860	group_3428	1314	1335	0.01557632398753894
group_13556	group_10662	801	801	0.01556420233463035
group_11480	group_11622	1761	867	0.015531660692951015
group_5728	group_16259	996	1002	0.015527950310559006
group_256	group_15862	546	1086	0.015503875968992248
group_10589	group_9465	804	861	0.015503875968992248
group_2313	group_14689	1521	1524	0.015425888665325285
group_12795	group_2948	1392	1410	0.015418502202643172
group_14543	group_5335	1068	1101	0.015414258188824663
group_13496	group_13461	1134	1704	0.015398550724637682
group_1862	group_16213	420	630	0.015384615384615385
group_12555	group_15198	2112	2112	0.01536983669548511
group_9054	group_9066	879	879	0.015312131919905771
group_10226	group_10228	2454	2448	0.015301902398676593
group_5458	group_3390	1077	1341	0.015281757402101241
group_11010	group_4567	1227	1209	0.015267175572519083
group_10358	group_15755	816	891	0.015267175572519083
group_5526	group_6360	951	948	0.015250544662309368
fatC~~~ceuC	fatC	948	948	0.015250544662309368
pvdQ	group_537	2463	2460	0.015226337448559672
group_8496	group_8940	888	885	0.0152046783625731
group_9995	group_134	834	558	0.015151515151515152
group_2621	group_2624	360	360	0.015151515151515152
group_13544	group_6456	1020	1020	0.015151515151515152
rhaS	group_6387	960	1029	0.015053763440860216
group_8607	group_8728	897	894	0.015046296296296295
group_1723	group_8463	429	1311	0.015037593984962405
ybiO	group_13810	2358	2526	0.015034364261168385
group_2431	group_2432	1497	1497	0.014996591683708248
phyH	lldD	897	1410	0.014994232987312572
group_11640	group_11235	765	780	0.014965986394557823
group_857	group_828	498	501	0.014957264957264958
group_7077	group_14371	966	966	0.014957264957264958
group_5019	group_7700	1167	1170	0.014951627088830254
group_8520	group_8618	900	954	0.014942528735632184
group_1493	group_16063	1755	900	0.014942528735632184
group_1858	group_1867	1638	1638	0.014925373134328358
group_1493	mazZ	1755	1236	0.014925373134328358
group_15714	group_8603	1779	1893	0.014865637507146942
group_13880	group_10386	987	813	0.014864864864864866
group_11502	group_11347	771	777	0.014844804318488529
group_11386	group_10869	774	792	0.01478494623655914
group_622	group_522	2400	2469	0.014767932489451477
group_11291	group_5548	1047	1056	0.014749262536873156
group_12414	group_12675	933	777	0.014725568942436412
group_6222	group_6640	981	981	0.014721345951629864
group_269	group_285	2934	2883	0.014721345951629864
group_8127	group_8155	915	915	0.014689265536723164
group_14179	group_8153	915	915	0.014689265536723164
tviD	group_6563	2490	2481	0.014687882496940025
group_4840	group_113	1188	3984	0.01468048359240069
group_6557	group_12408	984	984	0.014675052410901468
group_14011	group_2269	1596	1530	0.014666666666666666
group_8072	group_8758	918	918	0.01463963963963964
group_1628	group_2488	438	372	0.014619883040935672
group_15033	tssM	3807	3792	0.014619883040935672
group_12947	group_12959	714	714	0.014619883040935672
group_4765	group_2081	1194	1575	0.014604810996563574
group_1594	group_14964	441	441	0.014598540145985401
coxL	group_717	2301	2292	0.014588859416445624
group_6391	group_13343	990	990	0.014583333333333334
traD	group_862	2160	2160	0.01455399061032864
group_6234	mnmC	993	1677	0.014537902388369679
group_566	trbE	2439	2451	0.014528850145288501
group_5870	group_1560	582	444	0.014492753623188406
group_1552	group_1562	444	444	0.014492753623188406
group_14494	group_14477	651	654	0.014492753623188406
group_9459	hmuS~~~hemS	861	1059	0.01444043321299639
